site,age,q,mean,lower,upper
K,5.819095477386934,0.5,746.177127676709,606.0803302790522,978.1194811262939
K,5.849246231155779,0.5,751.2235848169994,609.4730592110386,988.2886848708266
K,5.879396984924623,0.5,756.2635096340136,613.099625160589,998.4578886153593
K,5.909547738693467,0.5,761.2982085924081,616.747730808625,1008.6270923598926
K,5.939698492462312,0.5,766.3289881568378,620.4590381378207,1018.7962961044252
K,5.969849246231155,0.5,771.3571547919572,623.9942204265271,1028.965499848959
K,6,0.5,776.3840149624217,627.5265111671239,1039.1347035934916
K,0,0.6,8.991341654171421,5.133033719854188,13.103068093261465
K,0.03015075376884422,0.6,9.70107082591816,6.0939071148401815,13.469376144909003
K,0.06030150753768844,0.6,10.413231817604329,6.98110791126211,13.947640426911232
K,0.09045226130653267,0.6,11.13025644917073,7.680239235099555,14.765942968814956
K,0.12060301507537688,0.6,11.854576540556716,8.031268236472561,15.538660165520922
K,0.1507537688442211,0.6,12.588623911701957,8.404978631762813,16.350711759068417
K,0.18090452261306533,0.6,13.334830382547558,8.51841631354187,17.334314644176825
K,0.21105527638190955,0.6,14.095627773032755,8.550707056142803,18.34668185589041
K,0.24120603015075376,0.6,14.873447903097455,8.592371382198348,19.42163838745803
K,0.271356783919598,0.6,15.670722592680953,8.39687554133244,20.4783308192667
K,0.3015075376884422,0.6,16.48988366172475,8.519339077785762,21.55357663552662
K,0.3316582914572864,0.6,17.333362930167947,8.783186071796193,22.676815117166925
K,0.36180904522613067,0.6,18.203592217949897,9.116493995255567,23.99785198139736
K,0.39195979899497485,0.6,19.103003345011263,9.390212201300743,25.18893768428267
K,0.4221105527638191,0.6,20.03402813129213,9.63664155757833,26.464822042131672
K,0.4522613065326633,0.6,20.999098396731355,10.097125227084863,27.705196401626004
K,0.4824120603015075,0.6,22.00064596126992,10.768377106359573,28.998838310315985
K,0.5125628140703518,0.6,23.041085765034815,11.56107378581403,30.254105554959395
K,0.542713567839196,0.6,24.122236823233642,12.307402233881014,31.5240657510046
K,0.5728643216080401,0.6,25.245177194802345,13.287081296288498,32.96148515588719
K,0.6030150753768844,0.6,26.410938620469327,14.129301316771874,34.31789708049109
K,0.6331658291457286,0.6,27.62055284096386,15.173078464050258,35.67129735743025
K,0.6633165829145728,0.6,28.875051597014732,16.343221649526622,37.088212719092034
K,0.6934673366834171,0.6,30.17546662935077,17.73216676796176,38.563836443314074
K,0.7236180904522613,0.6,31.522829678701054,19.249758814828446,39.96032819737411
K,0.7537688442211055,0.6,32.918172485793555,20.807865852868183,41.372868399367256
K,0.7839195979899497,0.6,34.36252679135802,22.842477089572977,42.87584677750315
K,0.8140703517587939,0.6,35.85692433612305,24.657654120835517,44.53504492762233
K,0.8442211055276382,0.6,37.402396860816914,26.65886922326506,46.11207716157753
K,0.8743718592964824,0.6,38.99997610616962,28.96818463852893,47.63793455139751
K,0.9045226130653266,0.6,40.650693812908656,31.03696698466656,49.364371125231806
K,0.9346733668341708,0.6,42.35558172176359,33.44446262015016,51.09099357887018
K,0.964824120603015,0.6,44.11567157346344,35.63652795198825,52.69178247585056
K,0.9949748743718593,0.6,45.93199510873649,37.46936466689068,54.48037262813606
K,1.0251256281407035,0.6,47.80530534705561,39.571922941270905,56.25593552933069
K,1.0552763819095476,0.6,49.73450236898183,41.84575483099444,58.3807538318288
K,1.085427135678392,0.6,51.71773036302866,44.01764257901011,60.390244952206096
K,1.1155778894472361,0.6,53.75313128794017,46.02630337432471,62.47869183238986
K,1.1457286432160803,0.6,55.83884710246019,48.15711775200283,64.68637803190468
K,1.1758793969849246,0.6,57.9730197653328,50.178947294187196,66.80624263294003
K,1.2060301507537687,0.6,60.15379123530142,52.19242774189893,69.17812202378995
K,1.236180904522613,0.6,62.379303471110084,54.10717779758941,71.89811371992259
K,1.2663316582914572,0.6,64.64769843150258,56.079112504586725,74.70376899491045
K,1.2964824120603013,0.6,66.95711807522285,58.01672548214397,77.37042802554072
K,1.3266331658291457,0.6,69.30570436101458,59.999947105108646,80.15656170887591
K,1.3567839195979898,0.6,71.6915992476221,62.11445073454005,83.16534476113344
K,1.3869346733668342,0.6,74.11294469378878,64.234625336932,86.0848021265709
K,1.4170854271356783,0.6,76.56788265825855,66.44741738349053,88.94645110025856
K,1.4472361809045227,0.6,79.0545550997751,68.67347196527238,92.07929644522557
K,1.4773869346733668,0.6,81.57110397708274,70.91937136993845,95.30737162125631
K,1.507537688442211,0.6,84.11567356809138,73.18197536017966,98.45114982964603
K,1.5376884422110553,0.6,86.68668876986678,75.45231117584262,101.63377195862199
K,1.5678391959798994,0.6,89.28311948361875,77.9649232598898,104.84752764017063
K,1.5979899497487438,0.6,91.90399822805408,80.38826533583453,107.93206538495052
K,1.6281407035175879,0.6,94.54835752188016,82.84188360725189,110.77355880437592
K,1.658291457286432,0.6,97.21522988380411,85.2661521269456,113.86536147282827
K,1.6884422110552764,0.6,99.90364783253281,87.69713623260583,116.95239693563974
K,1.7185929648241205,0.6,102.61264388677364,90.05650808017253,119.94822889753138
K,1.7487437185929648,0.6,105.34125056523338,92.6030626106545,122.93237163181998
K,1.778894472361809,0.6,108.08850038661939,95.1567177936576,125.97313539642586
K,1.809045226130653,0.6,110.85342586963844,97.76573162731276,128.98396336521577
K,1.8391959798994975,0.6,113.63505953299811,100.41347685436233,131.73034032066164
K,1.8693467336683416,0.6,116.43243389540554,103.09467352233399,134.5900857522647
K,1.899497487437186,0.6,119.24458147556729,105.75755448353803,137.56184572596752
K,1.92964824120603,0.6,122.07053479219074,108.5050779201777,140.5178125565522
K,1.9597989949748742,0.6,124.90932636398337,111.25079947230269,143.05255503345404
K,1.9899497487437185,0.6,127.75998870965168,114.1566026099301,145.63471074639997
K,2.020100502512563,0.6,130.62172142742867,116.90877647642294,148.16735288807638
K,2.050251256281407,0.6,133.49566641503029,119.48091908708533,150.98205762277559
K,2.080402010050251,0.6,136.38421866661372,122.18967686536183,153.7777623576303
K,2.1105527638190953,0.6,139.2897940612769,125.0275486132358,156.12190655214732
K,2.1407035175879394,0.6,142.21480847811773,127.92273742568906,159.13081447710604
K,2.170854271356784,0.6,145.1616777962339,130.86248918542012,162.37265065785064
K,2.201005025125628,0.6,148.13281789472333,133.5431533717911,165.32286875348038
K,2.2311557788944723,0.6,151.1306446526839,136.30677859723423,168.4729835995563
K,2.2613065326633164,0.6,154.15757394921343,138.99794266721065,171.26734126969623
K,2.2914572864321605,0.6,157.21602166340986,141.9378203831021,174.5312719142548
K,2.321608040201005,0.6,160.3084036743709,144.63928446408283,177.93144405737087
K,2.351758793969849,0.6,163.43713586119455,147.38422244201504,181.33265479442682
K,2.3819095477386933,0.6,166.6046341029786,149.80814284991152,184.4838669498431
K,2.4120603015075375,0.6,169.81331427882083,152.42733358384493,187.88629110224542
K,2.4422110552763816,0.6,173.06559226781914,154.70822113568724,191.31377054670318
K,2.472361809045226,0.6,176.36388394907152,157.71833780932388,194.80361760350266
K,2.5025125628140703,0.6,179.71060526452297,160.62709589846784,198.23330678096616
K,2.5326633165829144,0.6,183.10830998039933,163.5015058809921,201.50974997803354
K,2.5628140703517586,0.6,186.55998192747296,166.35286797271624,205.11324935815077
K,2.5929648241206027,0.6,190.0686885863648,169.51115680733307,208.76868320694248
K,2.6231155778894473,0.6,193.6374974376955,172.93416409056329,212.35343107221556
K,2.6532663316582914,0.6,197.2694759620858,176.42220972837478,215.92559558496728
K,2.6834170854271355,0.6,200.96769164015654,179.8733058672085,219.88161485493643
K,2.7135678391959797,0.6,204.7352119525286,183.73357468429236,223.6285579376114
K,2.743718592964824,0.6,208.5751043798226,187.76821590162416,227.56131893337496
K,2.7738693467336684,0.6,212.4904364026594,191.50988629850892,231.38838460171345
K,2.8040201005025125,0.6,216.48427550165974,196.02079141073463,235.5550893959189
K,2.8341708542713566,0.6,220.5596891574443,200.12177260146882,239.6151742569029
K,2.8643216080402008,0.6,224.719744850634,204.83929072956502,243.80197215295806
K,2.8944723618090453,0.6,228.9675100618496,209.25019146432456,248.14001817266936
K,2.9246231155778895,0.6,233.30605227171182,213.73712088537357,252.29812905486648
K,2.9547738693467336,0.6,237.7384389608414,218.2853971119563,256.93660580924757
K,2.9849246231155777,0.6,242.2677376098592,222.40833784988249,261.8694472505571
K,3.015075376884422,0.6,246.896933273002,226.45497424401293,267.80362759152615
K,3.0452261306532664,0.6,251.62711519767618,230.6448104017462,273.72216025489064
K,3.0753768844221105,0.6,256.4574768244573,234.8821658420095,280.30640167199323
K,3.1055276381909547,0.6,261.3871291675372,238.91212473838917,287.1298122065815
K,3.135678391959799,0.6,266.4151832411077,242.77483887423173,293.91234330166617
K,3.165829145728643,0.6,271.54075005936045,247.20465496077242,301.94893783042363
K,3.1959798994974875,0.6,276.76294063648743,251.47616383346747,310.8138820136822
K,3.2261306532663316,0.6,282.0808659866803,255.7103189928767,320.35281707939873
K,3.2562814070351758,0.6,287.49363712413077,259.89175398104766,330.2056555926345
K,3.28643216080402,0.6,293.00036506303064,264.11461514631134,340.91187755174167
K,3.316582914572864,0.6,298.6001608175719,268.3121060148763,351.40504696040233
K,3.3467336683417086,0.6,304.29213540194615,273.2336003862416,361.82979193683315
K,3.3768844221105527,0.6,310.0753998303451,277.5557946243412,372.91436276992926
K,3.407035175879397,0.6,315.94906511696064,281.7900359097743,383.8638604644678
K,3.437185929648241,0.6,321.91224227598445,286.0230670280397,395.75683893034727
K,3.467336683417085,0.6,327.9640423216084,290.8386894892638,407.56735220862265
K,3.4974874371859297,0.6,334.1035762680243,295.37292887245565,419.7308405642543
K,3.527638190954774,0.6,340.32941511976503,299.9438784928385,432.0973775923008
K,3.557788944723618,0.6,346.637353558227,304.22258123680274,444.5941796750243
K,3.587939698492462,0.6,353.0222965268789,308.5727741814684,457.77728398600175
K,3.618090452261306,0.6,359.4791485634721,313.01854108869105,470.8960115257016
K,3.648241206030151,0.6,366.0028142057582,317.53310152570606,484.11623734715937
K,3.678391959798995,0.6,372.5881979914885,322.10976024526013,497.7321015211
K,3.708542713567839,0.6,379.23020445841445,326.81777127143806,511.51508040732693
K,3.738693467336683,0.6,385.92373814428754,331.6657425311311,525.1418414578725
K,3.7688442211055273,0.6,392.66370358685913,336.5206157318019,537.8572801782492
K,3.798994974874372,0.6,399.4450053238807,341.1914367820561,551.1233569710381
K,3.829145728643216,0.6,406.2625478931038,346.2173820512601,563.6621269430626
K,3.85929648241206,0.6,413.11123583227976,350.79648785994425,576.4736383527866
K,3.8894472361809043,0.6,419.98597367915994,355.6075263052134,589.5564021722294
K,3.9195979899497484,0.6,426.8816659714961,360.190372299233,602.5244067584263
K,3.949748743718593,0.6,433.7932172470393,364.7156685360025,613.7067668530718
K,3.979899497487437,0.6,440.71553204354126,369.6230167124893,624.6088220526226
K,4.010050251256281,0.6,447.64351912634436,374.4702521844623,636.3210482525293
K,4.040201005025126,0.6,454.572340916262,379.20585517186754,648.9449930315807
K,4.0703517587939695,0.6,461.49755300008644,383.99919824222115,662.2068325247822
K,4.100502512562814,0.6,468.41474478533974,388.9613789760983,675.2726272569661
K,4.130653266331658,0.6,475.3195056795434,393.5911127945278,688.1119631237196
K,4.160804020100502,0.6,482.2074250902198,398.0972308992673,700.687886676803
K,4.190954773869347,0.6,489.0740924248904,402.6481419496368,712.9864000562122
K,4.221105527638191,0.6,495.9150970910771,407.0732570223865,724.5531065815339
K,4.251256281407035,0.6,502.72602849630186,411.2520444115681,736.1115852705012
K,4.281407035175879,0.6,509.50247604808646,415.9991069078922,747.9921679303902
K,4.311557788944723,0.6,516.240029153953,420.32365682658593,758.9611455766219
K,4.341708542713568,0.6,522.9342772214233,424.5251839299009,770.0490141454146
K,4.371859296482412,0.6,529.5808096580186,428.85926237208616,781.0083598167157
K,4.402010050251256,0.6,536.1752158712619,433.5588140059753,791.7670998357146
K,4.4321608040201,0.6,542.7130852686739,438.0342277056013,800.5827126544307
K,4.4623115577889445,0.6,549.1900072577772,442.17250228127324,809.5789010220942
K,4.492462311557789,0.6,555.6015712460936,446.4965114125906,819.6262044395044
K,4.522613065326633,0.6,561.9436640540998,450.71440554382207,829.0884525012663
K,4.552763819095477,0.6,568.2147610965158,455.1743007030772,843.037463352969
K,4.582914572864321,0.6,574.4146706387121,458.91663345520146,855.9475653009814
K,4.613065326633166,0.6,580.5432119613549,463.2292636397593,868.0037993178836
K,4.64321608040201,0.6,586.6002043451102,467.3509386613044,883.1967071493342
K,4.673366834170854,0.6,592.5854670706434,471.47560533839146,893.500796448738
K,4.703517587939698,0.6,598.4988194186212,475.64389716491405,904.9058623221001
K,4.733668341708542,0.6,604.3400806697086,479.57717484945965,917.5979728606419
K,4.763819095477387,0.6,610.1090701045721,483.47653965138886,929.2898783288975
K,4.793969849246231,0.6,615.8056070038773,487.63409798725627,940.4626478948189
K,4.824120603015075,0.6,621.42951064829,491.58915751194394,950.2968580770224
K,4.8542713567839195,0.6,626.9806003184766,495.5043791728985,964.8815299507689
K,4.884422110552763,0.6,632.4586952951022,499.39267313891713,972.1974493220162
K,4.914572864321608,0.6,637.8636148588334,503.50830286327897,976.0380016834648
K,4.944723618090452,0.6,643.1951782903359,506.97440514665305,982.5747260100874
K,4.974874371859296,0.6,648.4532048702754,510.5232218924531,993.4849907335423
K,5.005025125628141,0.6,653.6375157372656,513.4231261737656,1005.2082138252559
K,5.035175879396984,0.6,658.7485618742244,517.0184627685638,1016.602368322205
K,5.065326633165829,0.6,663.7883382186925,519.8874688539413,1021.8460762915435
K,5.0954773869346734,0.6,668.7590719516853,523.5115918623973,1025.0414603706206
K,5.125628140703517,0.6,673.6629902542173,526.1801907353614,1022.8677882091129
K,5.155778894472362,0.6,678.5023203073054,530.0810245075754,1024.045898207195
K,5.185929648241205,0.6,683.2792892919631,533.3165232348994,1032.9136047631964
K,5.21608040201005,0.6,687.9961243892069,536.9921225923104,1038.2858580776533
K,5.2462311557788945,0.6,692.655052780052,540.681514908253,1039.5371890372235
K,5.276381909547738,0.6,697.2583016455129,544.3264981389415,1048.8567388477222
K,5.306532663316583,0.6,701.8080981666067,548.0103431567558,1049.8705776759316
K,5.3366834170854265,0.6,706.3066695243471,551.3775256683692,1056.8417690685687
K,5.366834170854271,0.6,710.7562428997496,554.5512699733873,1067.262829862488
K,5.396984924623116,0.6,715.1590454738307,557.9290683500448,1071.09956029964
K,5.427135678391959,0.6,719.5173044276046,561.4995281559177,1079.8725125374742
K,5.457286432160804,0.6,723.8332469420872,565.0955304650984,1088.6454647753085
K,5.487437185929648,0.6,728.1091001982933,568.5501265253646,1097.4178292267468
K,5.517587939698492,0.6,732.3470913772392,572.2060931162454,1106.1877752447645
K,5.547738693467337,0.6,736.5494476599395,575.778427921792,1114.957721262783
K,5.57788944723618,0.6,740.7183962274092,579.1172662877306,1123.7276672808007
K,5.608040201005025,0.6,744.8561642606646,582.1046573615456,1132.49761329882
K,5.638190954773869,0.6,748.9649789407205,586.1784965934189,1141.2450071523676
K,5.668341708542713,0.6,753.0470674485921,590.0479488738982,1149.9720202478675
K,5.698492462311558,0.6,757.1046569652954,593.6211500053246,1158.6990333433696
K,5.7286432160804015,0.6,761.1399746718449,597.1956091080449,1167.426046438871
K,5.758793969849246,0.6,765.1552477492561,600.770068210765,1176.15305953437
K,5.788944723618091,0.6,769.1527033785452,604.2205540380095,1184.8800726298723
K,5.819095477386934,0.6,773.1345687407265,607.3633957138684,1193.6070857253721
K,5.849246231155779,0.6,777.1030710168163,608.2427867456475,1202.425459754945
K,5.879396984924623,0.6,781.0604373878286,611.5299151789783,1211.410437231719
K,5.909547738693467,0.6,785.0088950347798,614.8502622074325,1220.3954147084942
K,5.939698492462312,0.6,788.9506711386855,618.1706092358867,1229.3803921852705
K,5.969849246231155,0.6,792.8879928805602,620.2255366052425,1238.3653696620456
K,6,0.6,796.8230874414197,623.1632936187129,1247.3503471388221
K,0,0.7,14.250077829205317,9.610257528327445,19.060934450952196
K,0.03015075376884422,0.7,14.865399042211697,10.659982071957813,19.143011487661443
K,0.06030150753768844,0.7,15.484236869982874,11.497645194368022,19.640463882506573
K,0.09045226130653267,0.7,16.110107927286098,12.180250270806997,20.204661381518356
K,0.12060301507537688,0.7,16.746528828885737,12.410069064917115,21.025463252239167
K,0.1507537688442211,0.7,17.39701618954745,12.537606017781545,21.961736416410815
K,0.18090452261306533,0.7,18.065086624039,12.206399011284638,23.10258656265613
K,0.21105527638190955,0.7,18.75425674712444,11.655131533526287,24.25829895993455
K,0.24120603015075376,0.7,19.468043173569548,11.106477682092681,25.332324661404286
K,0.271356783919598,0.7,20.209962518138926,10.823326323038355,26.543040373339192
K,0.3015075376884422,0.7,20.983531395601126,10.751908878015938,27.714970047263513
K,0.3316582914572864,0.7,21.792266420720214,10.771572264539492,29.028763196768956
K,0.36180904522613067,0.7,22.639684208260995,10.676245041215672,30.261253621629656
K,0.39195979899497485,0.7,23.52930137299028,10.814586971931407,31.581397380056792
K,0.4221105527638191,0.7,24.46463452967406,11.279251796189945,32.86759415842557
K,0.4522613065326633,0.7,25.44920029307617,11.731910809139789,34.25188746097972
K,0.4824120603015075,0.7,26.48651527796411,12.257226763462137,35.6451868024626
K,0.5125628140703518,0.7,27.580065127592942,12.997485809950803,37.073181272359335
K,0.542713567839196,0.7,28.732242066998122,13.899445670884678,38.51666725867931
K,0.5728643216080401,0.7,29.944078795776793,15.053972854664336,39.985798484562416
K,0.6030150753768844,0.7,31.216523027698706,16.357640085301473,41.5029336905696
K,0.6331658291457286,0.7,32.550522476536024,17.808377557365013,43.03804038107738
K,0.6633165829145728,0.7,33.94702485605987,19.159173161730187,44.55640993649603
K,0.6934673366834171,0.7,35.40697788004089,20.734175313124684,46.11821850322756
K,0.7236180904522613,0.7,36.93132926225053,22.621006799185793,47.733047268829296
K,0.7537688442211055,0.7,38.521026716458294,24.586111782374868,49.44915225998276
K,0.7839195979899497,0.7,40.17701795643694,26.626152162118814,51.09336713815033
K,0.8140703517587939,0.7,41.900250695956714,29.116970669407912,52.71497625821522
K,0.8442211055276382,0.7,43.691672648787645,31.324631886454625,54.469467922546116
K,0.8743718592964824,0.7,45.55223152870348,33.496170558584126,56.23232465260478
K,0.9045226130653266,0.7,47.48287504947167,35.98088461760045,57.95395672576418
K,0.9346733668341708,0.7,49.48455092486526,38.55806457549017,59.849300908901895
K,0.964824120603015,0.7,51.55820686865562,41.17518600779418,61.74848986589795
K,0.9949748743718593,0.7,53.704790594612405,43.54688698358487,63.68847840598385
K,1.0251256281407035,0.7,55.9247832365028,46.17625347680319,65.68520596545122
K,1.0552763819095476,0.7,58.21556410422377,48.7863732271253,67.75542586755665
K,1.085427135678392,0.7,60.57324714269864,51.44565336621537,69.91038261272256
K,1.1155778894472361,0.7,62.99394256421237,53.94277460486908,72.3029919536729
K,1.1457286432160803,0.7,65.47376058104923,56.17785450404703,74.87196818885747
K,1.1758793969849246,0.7,68.00881140549397,58.48324482216617,77.43765836545305
K,1.2060301507537687,0.7,70.59520524983002,60.71969598988165,80.24570486105031
K,1.236180904522613,0.7,73.22905232634218,63.104974221762134,83.44986934500518
K,1.2663316582914572,0.7,75.90646284731454,65.36243181222164,86.76641919943356
K,1.2964824120603013,0.7,78.6235470250318,67.6272583502391,90.14994579741636
K,1.3266331658291457,0.7,81.37641507177776,69.8610984469531,93.8597836959196
K,1.3567839195979898,0.7,84.16117719983791,72.18498869488656,97.51082310544506
K,1.3869346733668342,0.7,86.97394362149548,74.55712665945705,101.14079143875328
K,1.4170854271356783,0.7,89.81082454903502,76.99087463248118,104.70877463274287
K,1.4472361809045227,0.7,92.66793019474046,79.56403375886069,108.51574348563389
K,1.4773869346733668,0.7,95.54137077089722,81.99828679090325,112.16551353224932
K,1.507537688442211,0.7,98.42726339085392,84.44011456952605,115.73623460709707
K,1.5376884422110553,0.7,101.32256019689359,86.88766915108894,119.17874577701757
K,1.5678391959798994,0.7,104.22583508170467,89.2870453668244,122.55383281037346
K,1.5979899497487438,0.7,107.1358482667451,91.8105718549197,126.14414963032546
K,1.6281407035175879,0.7,110.05135997347368,94.42238008404958,129.36329029900284
K,1.658291457286432,0.7,112.97113042334894,97.06164885673186,132.65062186694752
K,1.6884422110552764,0.7,115.89391983782865,99.57013278112912,135.9707724763795
K,1.7185929648241205,0.7,118.81848843837182,102.14874790437378,139.04137203839974
K,1.7487437185929648,0.7,121.74359644643619,104.85094682783043,141.5370299946361
K,1.778894472361809,0.7,124.66800408348064,107.69077025445239,144.33353518094685
K,1.809045226130653,0.7,127.5904715709628,110.436436538219,147.33854649307278
K,1.8391959798994975,0.7,130.5097591303421,113.28055938438524,150.3293188096521
K,1.8693467336683416,0.7,133.424626983077,116.12898642783503,153.36274852808796
K,1.899497487437186,0.7,136.33383535062475,118.93770315111183,155.74621852050936
K,1.92964824120603,0.7,139.23614445444417,121.80499683988148,158.1509690983701
K,1.9597989949748742,0.7,142.13031451599466,124.67659414969552,160.903227590988
K,1.9899497487437185,0.7,145.01510575673316,127.59838818559889,163.9730853382077
K,2.020100502512563,0.7,147.88961775627772,130.24033802222854,166.87628532214651
K,2.050251256281407,0.7,150.75689513284067,132.52647494834824,169.91483544863556
K,2.080402010050251,0.7,153.6225276908255,135.7094461060779,172.55886526673288
K,2.1105527638190953,0.7,156.49214765440564,138.15145647477505,175.59791809391777
K,2.1407035175879394,0.7,159.37138724775465,140.89121017103153,178.5920324405752
K,2.170854271356784,0.7,162.26587869504525,143.51044641435982,181.74393641955243
K,2.201005025125628,0.7,165.18125422045102,146.35165233259795,185.03811579241136
K,2.2311557788944723,0.7,168.1231460481453,148.9175392341757,188.20202797370013
K,2.2613065326633164,0.7,171.0971864023012,151.31268591169254,191.25628723435406
K,2.2914572864321605,0.7,174.10900750709237,154.04536974934334,194.4541257122876
K,2.321608040201005,0.7,177.16424158669165,156.33586590699488,197.49546185141546
K,2.351758793969849,0.7,180.26852086527276,158.59267258105805,200.80058162232348
K,2.3819095477386933,0.7,183.4274775670089,161.19528031189597,203.99074342729884
K,2.4120603015075375,0.7,186.64674391607304,163.96025192549993,207.58504523261468
K,2.4422110552763816,0.7,189.93195213663873,166.26200426507333,210.80101507164548
K,2.472361809045226,0.7,193.2887344528794,169.112726965099,214.36036217934247
K,2.5025125628140703,0.7,196.72272313176302,171.85284333055168,218.00592665790728
K,2.5326633165829144,0.7,200.23964428964211,174.8962127966297,221.69692300055814
K,2.5628140703517586,0.7,203.84551688889454,178.35792108736774,225.11688154396154
K,2.5929648241206027,0.7,207.54641685201267,181.68455387885774,229.1901308006711
K,2.6231155778894473,0.7,211.3484201014884,185.40302029589301,233.09953543173188
K,2.6532663316582914,0.7,215.257602559814,189.45284348387548,236.90636795452636
K,2.6834170854271355,0.7,219.28004014948152,193.73050914688042,240.62434012480426
K,2.7135678391959797,0.7,223.42180879298334,198.33679390038844,244.64334860111248
K,2.743718592964824,0.7,227.6889844128113,202.90936956238434,248.64879231711078
K,2.7738693467336684,0.7,232.08764293145774,207.95362631689767,252.47314961814823
K,2.8040201005025125,0.7,236.62386027141463,213.481460263256,256.7565481833908
K,2.8341708542713566,0.7,241.30371235517407,219.08793551310544,260.91798564769095
K,2.8643216080402008,0.7,246.13327510522828,224.9423547558032,265.4701187818302
K,2.8944723618090453,0.7,251.11862444406955,231.1288692845973,270.1904093628945
K,2.9246231155778895,0.7,256.2658362941898,236.73157192745674,275.01801943435447
K,2.9547738693467336,0.7,261.58098657808114,243.11526236962314,279.8819255713166
K,2.9849246231155777,0.7,267.0701512182359,248.38805875554124,285.17833316932274
K,3.015075376884422,0.7,272.7392203214983,253.8043621934304,291.1088958795234
K,3.0452261306532664,0.7,278.58981023481664,258.79426482236806,297.58296135355505
K,3.0753768844221105,0.7,284.6192635452422,263.4875177126597,304.71226792380423
K,3.1055276381909547,0.7,290.82473702417906,267.6591337695921,312.9267237845221
K,3.135678391959799,0.7,297.2033874430311,272.3763181774542,321.04568990217194
K,3.165829145728643,0.7,303.7523715732021,276.5956388508039,329.8641749796145
K,3.1959798994974875,0.7,310.46884618609624,280.65409358104455,340.041429359692
K,3.2261306532663316,0.7,317.3499680531172,285.38349475906466,351.06782547821877
K,3.2562814070351758,0.7,324.39289394566896,289.70356172542847,363.40513659223853
K,3.28643216080402,0.7,331.5947806351553,294.4174396585886,375.63108937840974
K,3.316582914572864,0.7,338.95278489298045,298.39788050181005,388.07341085364635
K,3.3467336683417086,0.7,346.46406349054803,302.98670708605283,400.8341748926189
K,3.3768844221105527,0.7,354.1257731992619,307.2103653635622,413.58642044043285
K,3.407035175879397,0.7,361.9350707905262,311.05852278499515,426.20521273419234
K,3.437185929648241,0.7,369.8891130357447,315.12593032597334,440.6840663851878
K,3.467336683417085,0.7,377.98505670632125,319.84963480667966,453.7026115866997
K,3.4974874371859297,0.7,386.2200585736599,323.77243769036113,467.58522824152635
K,3.527638190954774,0.7,394.59020105926123,327.7979447377767,482.41166832598327
K,3.557788944723618,0.7,403.0860430862135,332.1282425507174,496.12256279798135
K,3.587939698492462,0.7,411.69637344286565,336.2554889659817,509.6146566604969
K,3.618090452261306,0.7,420.40998011039176,341.113791690757,524.7977995470383
K,3.648241206030151,0.7,429.2156510699662,345.5869674494698,538.4916680293962
K,3.678391959798995,0.7,438.10217430276265,350.0028850130077,553.9666071187661
K,3.708542713567839,0.7,447.0583377899553,353.9228645703721,567.6822285845207
K,3.738693467336683,0.7,456.0729295127184,357.9973065153873,581.8356339873808
K,3.7688442211055273,0.7,465.1347374522258,362.5505852899797,596.4638574840483
K,3.798994974874372,0.7,474.23254958965174,367.15861170502984,612.5355571171987
K,3.829145728643216,0.7,483.35515390617024,371.4159361544395,627.1441960091727
K,3.85929648241206,0.7,492.4913383829556,375.6811922251965,645.3402276078803
K,3.8894472361809043,0.7,501.6298910011815,380.0311183243646,659.2116700859659
K,3.9195979899497484,0.7,510.75959974202243,384.63596994694615,676.6714877731115
K,3.949748743718593,0.7,519.8692525866521,389.2882098037436,692.845053587434
K,3.979899497487437,0.7,528.947637516245,393.62573357605316,707.289613468717
K,4.010050251256281,0.7,537.9835588258346,397.8991514422195,723.8295719146943
K,4.040201005025126,0.7,546.9667996420452,402.527722412948,739.1865429325586
K,4.0703517587939695,0.7,555.8886602804644,406.71165883710466,754.0329170046783
K,4.100502512562814,0.7,564.7405715675593,411.3098364232675,770.9701132345783
K,4.130653266331658,0.7,573.5139643297958,416.1009018431778,787.828537514438
K,4.160804020100502,0.7,582.2002693936417,420.6572716065523,804.9629369272052
K,4.190954773869347,0.7,590.7909175855632,425.9911496276471,820.6556307990634
K,4.221105527638191,0.7,599.2773397320265,430.33135495629256,835.5758733887934
K,4.251256281407035,0.7,607.6509666594991,434.7444899685107,852.4876771089912
K,4.281407035175879,0.7,615.903229194447,439.1485273126871,867.9534522348914
K,4.311557788944723,0.7,624.0255581633376,442.8941033142897,882.96411621071
K,4.341708542713568,0.7,632.0093843926373,447.7873234957278,897.6357955223486
K,4.371859296482412,0.7,639.8461387088124,452.44592976460916,913.9388506770613
K,4.402010050251256,0.7,647.5272519383307,457.08924281104845,928.563122048222
K,4.4321608040201,0.7,655.0441549076576,461.97306245239247,942.0796607281437
K,4.4623115577889445,0.7,662.3882784432604,466.5684519580759,955.3545937895412
K,4.492462311557789,0.7,669.551053371606,471.3784281008759,969.2931721331546
K,4.522613065326633,0.7,676.5245702248078,476.2305702607365,981.6704611208633
K,4.552763819095477,0.7,683.3066614174652,481.08925116557816,994.4188647944709
K,4.582914572864321,0.7,689.898115822818,485.37151511914044,1006.4867754093431
K,4.613065326633166,0.7,696.2997467476487,489.5570911177812,1017.4600663007889
K,4.64321608040201,0.7,702.5123674987402,495.1260688289211,1027.2690096979954
K,4.673366834170854,0.7,708.5367913828745,499.97510409952366,1036.0532866804233
